"station"	"group"	"n"
"13710"	"195"	"Acartiidae"	0
"13810"	"196"	"Acartiidae"	0
"13910"	"197"	"Acartiidae"	0
"14010"	"198"	"Acartiidae"	0
"14110"	"199"	"Acartiidae"	0
"14210"	"200"	"Acartiidae"	0
"14310"	"201"	"Acartiidae"	0
"14410"	"202"	"Acartiidae"	0
"14510"	"203"	"Acartiidae"	0
"14610"	"204"	"Acartiidae"	0
"14710"	"205"	"Acartiidae"	0
"14810"	"206"	"Acartiidae"	0
"14910"	"207"	"Acartiidae"	0
"15010"	"208"	"Acartiidae"	0
"15110"	"209"	"Acartiidae"	0
"15210"	"210"	"Acartiidae"	0
"15310"	"15"	"Augaptilidae"	23
"15410"	"16"	"Augaptilidae"	19
"15510"	"17"	"Augaptilidae"	0
"15610"	"18"	"Augaptilidae"	3
"15710"	"20"	"Augaptilidae"	1
"15810"	"21"	"Augaptilidae"	37
"15910"	"22"	"Augaptilidae"	14
"16010"	"23"	"Augaptilidae"	2
"16110"	"24"	"Augaptilidae"	3
"16210"	"25"	"Augaptilidae"	41
"16310"	"26"	"Augaptilidae"	27
"16410"	"30"	"Augaptilidae"	0
"16510"	"31"	"Augaptilidae"	3
"16610"	"32"	"Augaptilidae"	2
"1675"	"33"	"Augaptilidae"	2
"1682"	"34"	"Augaptilidae"	1
"1692"	"36"	"Augaptilidae"	1
"1702"	"38"	"Augaptilidae"	0
"1713"	"39"	"Augaptilidae"	0
"1722"	"40"	"Augaptilidae"	0
"1732"	"41"	"Augaptilidae"	0
"1742"	"42"	"Augaptilidae"	2
"1752"	"43"	"Augaptilidae"	0
"1762"	"44"	"Augaptilidae"	6
"1772"	"45"	"Augaptilidae"	18
"1782"	"46"	"Augaptilidae"	13
"1792"	"51"	"Augaptilidae"	13
"1802"	"52"	"Augaptilidae"	7
"1813"	"53"	"Augaptilidae"	12
"1822"	"58"	"Augaptilidae"	10
"1832"	"64"	"Augaptilidae"	1
"1842"	"65"	"Augaptilidae"	8
"1852"	"66"	"Augaptilidae"	61
"1862"	"67"	"Augaptilidae"	40
"1872"	"68"	"Augaptilidae"	11
"1882"	"70"	"Augaptilidae"	47
"1892"	"71"	"Augaptilidae"	42
"1902"	"72"	"Augaptilidae"	48
"1913"	"73"	"Augaptilidae"	28
"1922"	"74"	"Augaptilidae"	16
"1932"	"75"	"Augaptilidae"	71
"1942"	"76"	"Augaptilidae"	59
"1952"	"77"	"Augaptilidae"	10
"1962"	"78"	"Augaptilidae"	16
"1972"	"79"	"Augaptilidae"	39
"19810"	"80"	"Augaptilidae"	7
"19910"	"81"	"Augaptilidae"	74
"20010"	"82"	"Augaptilidae"	273
"20110"	"83"	"Augaptilidae"	11
"20210"	"84"	"Augaptilidae"	205
"20310"	"85"	"Augaptilidae"	10
"20410"	"86"	"Augaptilidae"	52
"20510"	"87"	"Augaptilidae"	82
"20610"	"89"	"Augaptilidae"	192
"20710"	"90"	"Augaptilidae"	1
"20810"	"91"	"Augaptilidae"	3
"20910"	"92"	"Augaptilidae"	9
"21010"	"94"	"Augaptilidae"	2
"21110"	"95"	"Augaptilidae"	41
"21210"	"96"	"Augaptilidae"	4
"21310"	"97"	"Augaptilidae"	6
"21410"	"98"	"Augaptilidae"	5
"21510"	"99"	"Augaptilidae"	18
"21610"	"100"	"Augaptilidae"	2
"21710"	"102"	"Augaptilidae"	5
"21810"	"106"	"Augaptilidae"	4
"21910"	"109"	"Augaptilidae"	2
"22010"	"110"	"Augaptilidae"	1
"22110"	"111"	"Augaptilidae"	0
"22210"	"112"	"Augaptilidae"	3
"22310"	"113"	"Augaptilidae"	1
"22410"	"122"	"Augaptilidae"	1
"22510"	"123"	"Augaptilidae"	8
"22610"	"125"	"Augaptilidae"	6
"22710"	"126"	"Augaptilidae"	31
"2284"	"128"	"Augaptilidae"	3
"2292"	"129"	"Augaptilidae"	13
"2302"	"130"	"Augaptilidae"	1
"2313"	"131"	"Augaptilidae"	12
"2322"	"132"	"Augaptilidae"	47
"2332"	"133"	"Augaptilidae"	17
"2342"	"134"	"Augaptilidae"	6
"2352"	"135"	"Augaptilidae"	71
"2362"	"136"	"Augaptilidae"	2
"2372"	"137"	"Augaptilidae"	1
"2382"	"138"	"Augaptilidae"	9
"2392"	"139"	"Augaptilidae"	1
"2402"	"140"	"Augaptilidae"	6
"2413"	"141"	"Augaptilidae"	9
"2422"	"142"	"Augaptilidae"	6
"2432"	"143"	"Augaptilidae"	5
"24410"	"144"	"Augaptilidae"	2
"24510"	"145"	"Augaptilidae"	1
"24610"	"147"	"Augaptilidae"	2
"24710"	"148"	"Augaptilidae"	5
"24810"	"149"	"Augaptilidae"	5
"24910"	"150"	"Augaptilidae"	5
"25010"	"151"	"Augaptilidae"	12
"25110"	"152"	"Augaptilidae"	0
"25210"	"153"	"Augaptilidae"	0
"25310"	"155"	"Augaptilidae"	95
"25410"	"157"	"Augaptilidae"	598
"25510"	"158"	"Augaptilidae"	430
"25610"	"159"	"Augaptilidae"	210
"25710"	"160"	"Augaptilidae"	551
"25810"	"161"	"Augaptilidae"	617
"25910"	"162"	"Augaptilidae"	183
"26010"	"163"	"Augaptilidae"	286
"26110"	"167"	"Augaptilidae"	287
"26210"	"168"	"Augaptilidae"	448
"26310"	"169"	"Augaptilidae"	681
"26410"	"170"	"Augaptilidae"	1112
"26510"	"171"	"Augaptilidae"	1043
"26610"	"172"	"Augaptilidae"	777
"26710"	"173"	"Augaptilidae"	338
"26810"	"174"	"Augaptilidae"	509
"26910"	"175"	"Augaptilidae"	570
"27010"	"176"	"Augaptilidae"	911
"27110"	"177"	"Augaptilidae"	582
"27210"	"178"	"Augaptilidae"	621
"27310"	"179"	"Augaptilidae"	60
"27410"	"180"	"Augaptilidae"	100
"27510"	"181"	"Augaptilidae"	127
"27610"	"182"	"Augaptilidae"	188
"27710"	"183"	"Augaptilidae"	893
"27810"	"184"	"Augaptilidae"	485
"27910"	"185"	"Augaptilidae"	539
"28010"	"186"	"Augaptilidae"	476
"28110"	"187"	"Augaptilidae"	622
"28210"	"188"	"Augaptilidae"	177
"28310"	"189"	"Augaptilidae"	215
"28410"	"190"	"Augaptilidae"	17
"28510"	"191"	"Augaptilidae"	29
"28610"	"192"	"Augaptilidae"	36
"28710"	"193"	"Augaptilidae"	83
"28810"	"194"	"Augaptilidae"	586
"28910"	"195"	"Augaptilidae"	344
"29010"	"196"	"Augaptilidae"	245
"29110"	"197"	"Augaptilidae"	207
"29210"	"198"	"Augaptilidae"	128
"29310"	"199"	"Augaptilidae"	332
"29410"	"200"	"Augaptilidae"	191
"29510"	"201"	"Augaptilidae"	280
"29610"	"202"	"Augaptilidae"	137
"29710"	"203"	"Augaptilidae"	144
"29810"	"204"	"Augaptilidae"	78
"29910"	"205"	"Augaptilidae"	220
"30010"	"206"	"Augaptilidae"	210
"30110"	"207"	"Augaptilidae"	514
"30210"	"208"	"Augaptilidae"	778
"30310"	"209"	"Augaptilidae"	547
"30410"	"210"	"Augaptilidae"	327
"30510"	"15"	"Calanidae"	4
"30610"	"16"	"Calanidae"	3
"30710"	"17"	"Calanidae"	5
"30810"	"18"	"Calanidae"	22
"30910"	"20"	"Calanidae"	6
"31010"	"21"	"Calanidae"	4
"31110"	"22"	"Calanidae"	8
"31210"	"23"	"Calanidae"	2
"31310"	"24"	"Calanidae"	2
"31410"	"25"	"Calanidae"	1
"31510"	"26"	"Calanidae"	15
"31610"	"30"	"Calanidae"	2
"31710"	"31"	"Calanidae"	8
"31810"	"32"	"Calanidae"	17
"3195"	"33"	"Calanidae"	12
"3202"	"34"	"Calanidae"	9
"3213"	"36"	"Calanidae"	1
"3222"	"38"	"Calanidae"	0
"3232"	"39"	"Calanidae"	2
"3242"	"40"	"Calanidae"	1
"3252"	"41"	"Calanidae"	4
"3262"	"42"	"Calanidae"	6
"3272"	"43"	"Calanidae"	0
"3282"	"44"	"Calanidae"	14
"3292"	"45"	"Calanidae"	31
"3302"	"46"	"Calanidae"	11
"3313"	"51"	"Calanidae"	23
"3322"	"52"	"Calanidae"	13
"3332"	"53"	"Calanidae"	31
"3342"	"58"	"Calanidae"	18
"33510"	"64"	"Calanidae"	8
"33610"	"65"	"Calanidae"	19
"33710"	"66"	"Calanidae"	2
"33810"	"67"	"Calanidae"	0
"33910"	"68"	"Calanidae"	3
"34010"	"70"	"Calanidae"	5
"34110"	"71"	"Calanidae"	11
"34210"	"72"	"Calanidae"	8
"34310"	"73"	"Calanidae"	37
"34410"	"74"	"Calanidae"	13
"34510"	"75"	"Calanidae"	15
"34610"	"76"	"Calanidae"	20
"34710"	"77"	"Calanidae"	9
"34810"	"78"	"Calanidae"	12
"3498"	"79"	"Calanidae"	0
"3502"	"80"	"Calanidae"	0
"3513"	"81"	"Calanidae"	0
"3522"	"82"	"Calanidae"	1
"3532"	"83"	"Calanidae"	1
"3542"	"84"	"Calanidae"	0
"3552"	"85"	"Calanidae"	0
"3562"	"86"	"Calanidae"	0
"3572"	"87"	"Calanidae"	0
"3582"	"89"	"Calanidae"	0
"3592"	"90"	"Calanidae"	0
"3602"	"91"	"Calanidae"	0
"3613"	"92"	"Calanidae"	0
"3622"	"94"	"Calanidae"	2
"3632"	"95"	"Calanidae"	19
"3642"	"96"	"Calanidae"	15
"36510"	"97"	"Calanidae"	7
"36610"	"98"	"Calanidae"	8
"36710"	"99"	"Calanidae"	17
"36810"	"100"	"Calanidae"	1
"36910"	"102"	"Calanidae"	3
"37010"	"106"	"Calanidae"	2
"37110"	"109"	"Calanidae"	1
"37210"	"110"	"Calanidae"	0
"37310"	"111"	"Calanidae"	2
"37410"	"112"	"Calanidae"	10
"37510"	"113"	"Calanidae"	0
"37610"	"122"	"Calanidae"	3
"37710"	"123"	"Calanidae"	1
"37810"	"125"	"Calanidae"	2
"37910"	"126"	"Calanidae"	17
"3802"	"128"	"Calanidae"	3
"3813"	"129"	"Calanidae"	16
"3822"	"130"	"Calanidae"	3
"3832"	"131"	"Calanidae"	6
"3842"	"132"	"Calanidae"	8
"3852"	"133"	"Calanidae"	0
"3862"	"134"	"Calanidae"	0
"3872"	"135"	"Calanidae"	0
"3882"	"136"	"Calanidae"	0
"3892"	"137"	"Calanidae"	2
"3902"	"138"	"Calanidae"	6
"3913"	"139"	"Calanidae"	4
"3922"	"140"	"Calanidae"	2
"3932"	"141"	"Calanidae"	3
"3942"	"142"	"Calanidae"	22
"3952"	"143"	"Calanidae"	14
"39610"	"144"	"Calanidae"	7
"39710"	"145"	"Calanidae"	1
"39810"	"147"	"Calanidae"	1
"39910"	"148"	"Calanidae"	12
"40010"	"149"	"Calanidae"	0
"40110"	"150"	"Calanidae"	4
"40210"	"151"	"Calanidae"	7
"40310"	"152"	"Calanidae"	1
"40410"	"153"	"Calanidae"	1
"40510"	"155"	"Calanidae"	0
"40610"	"157"	"Calanidae"	0
"40710"	"158"	"Calanidae"	0
"40810"	"159"	"Calanidae"	0
"40910"	"160"	"Calanidae"	0
"4106"	"161"	"Calanidae"	0
"4113"	"162"	"Calanidae"	0
"4122"	"163"	"Calanidae"	0
"4132"	"167"	"Calanidae"	0
"4142"	"168"	"Calanidae"	0
"4152"	"169"	"Calanidae"	0
"4162"	"170"	"Calanidae"	0
"4172"	"171"	"Calanidae"	0
"4182"	"172"	"Calanidae"	0
"4192"	"173"	"Calanidae"	0
"4202"	"174"	"Calanidae"	0
"4213"	"175"	"Calanidae"	0
"4222"	"176"	"Calanidae"	0
"4232"	"177"	"Calanidae"	0
"4242"	"178"	"Calanidae"	0
"4252"	"179"	"Calanidae"	0
"4262"	"180"	"Calanidae"	0
"4272"	"181"	"Calanidae"	0
"4282"	"182"	"Calanidae"	0
"4292"	"183"	"Calanidae"	0
"4302"	"184"	"Calanidae"	0
"4313"	"185"	"Calanidae"	0
"4322"	"186"	"Calanidae"	0
"4332"	"187"	"Calanidae"	0
"4342"	"188"	"Calanidae"	0
"4352"	"189"	"Calanidae"	0
"4362"	"190"	"Calanidae"	0
"4372"	"191"	"Calanidae"	0
"4382"	"192"	"Calanidae"	0
"4392"	"193"	"Calanidae"	0
"4402"	"194"	"Calanidae"	0
"4413"	"195"	"Calanidae"	0
"4422"	"196"	"Calanidae"	0
"4432"	"197"	"Calanidae"	0
"4442"	"198"	"Calanidae"	0
"4452"	"199"	"Calanidae"	0
"4462"	"200"	"Calanidae"	0
"4472"	"201"	"Calanidae"	0
"4482"	"202"	"Calanidae"	0
"4492"	"203"	"Calanidae"	0
"4502"	"204"	"Calanidae"	0
"4513"	"205"	"Calanidae"	0
"4522"	"206"	"Calanidae"	0
"4532"	"207"	"Calanidae"	0
"4542"	"208"	"Calanidae"	0
"4552"	"209"	"Calanidae"	0
"4562"	"210"	"Calanidae"	0
"4572"	"15"	"Calanoida_unid"	57
"4582"	"16"	"Calanoida_unid"	6
"4592"	"17"	"Calanoida_unid"	5
"4602"	"18"	"Calanoida_unid"	20
"4613"	"20"	"Calanoida_unid"	11
"4622"	"21"	"Calanoida_unid"	4
"4632"	"22"	"Calanoida_unid"	11
"4642"	"23"	"Calanoida_unid"	1
"4652"	"24"	"Calanoida_unid"	6
"4662"	"25"	"Calanoida_unid"	2
"4672"	"26"	"Calanoida_unid"	7
"4682"	"30"	"Calanoida_unid"	2
"4692"	"31"	"Calanoida_unid"	56
"4702"	"32"	"Calanoida_unid"	16
"4713"	"33"	"Calanoida_unid"	9
"4722"	"34"	"Calanoida_unid"	1
"4732"	"36"	"Calanoida_unid"	1
"4742"	"38"	"Calanoida_unid"	0
"4752"	"39"	"Calanoida_unid"	0
"4762"	"40"	"Calanoida_unid"	4
"4772"	"41"	"Calanoida_unid"	5
"4782"	"42"	"Calanoida_unid"	22
"4792"	"43"	"Calanoida_unid"	2
"4802"	"44"	"Calanoida_unid"	36
"4813"	"45"	"Calanoida_unid"	36
"4822"	"46"	"Calanoida_unid"	27
"4832"	"51"	"Calanoida_unid"	54
"4842"	"52"	"Calanoida_unid"	41
"4852"	"53"	"Calanoida_unid"	22
"4862"	"58"	"Calanoida_unid"	47
"4872"	"64"	"Calanoida_unid"	30
"4882"	"65"	"Calanoida_unid"	53
"4892"	"66"	"Calanoida_unid"	74
"4902"	"67"	"Calanoida_unid"	6
"4913"	"68"	"Calanoida_unid"	200
"4922"	"70"	"Calanoida_unid"	8
"4932"	"71"	"Calanoida_unid"	9
"4942"	"72"	"Calanoida_unid"	12
"4952"	"73"	"Calanoida_unid"	62
"4962"	"74"	"Calanoida_unid"	36
"4972"	"75"	"Calanoida_unid"	8
"4982"	"76"	"Calanoida_unid"	6
"4992"	"77"	"Calanoida_unid"	15
"5002"	"78"	"Calanoida_unid"	53
"5013"	"79"	"Calanoida_unid"	70
"5022"	"80"	"Calanoida_unid"	154
"5032"	"81"	"Calanoida_unid"	32
"5042"	"82"	"Calanoida_unid"	8
"5052"	"83"	"Calanoida_unid"	29
"5062"	"84"	"Calanoida_unid"	3
"5072"	"85"	"Calanoida_unid"	2
"5082"	"86"	"Calanoida_unid"	0
"5092"	"87"	"Calanoida_unid"	0
"5103"	"89"	"Calanoida_unid"	4
"5113"	"90"	"Calanoida_unid"	2
"5122"	"91"	"Calanoida_unid"	1
"5132"	"92"	"Calanoida_unid"	34
"5142"	"94"	"Calanoida_unid"	5
"5152"	"95"	"Calanoida_unid"	61
"5162"	"96"	"Calanoida_unid"	25
"5172"	"97"	"Calanoida_unid"	4
"5182"	"98"	"Calanoida_unid"	3
"5192"	"99"	"Calanoida_unid"	10
"5202"	"100"	"Calanoida_unid"	69
"5213"	"102"	"Calanoida_unid"	20
"5222"	"106"	"Calanoida_unid"	4
"5232"	"109"	"Calanoida_unid"	4
"5242"	"110"	"Calanoida_unid"	7
"5252"	"111"	"Calanoida_unid"	25
"5262"	"112"	"Calanoida_unid"	4
"5272"	"113"	"Calanoida_unid"	5
"5282"	"122"	"Calanoida_unid"	28
"5292"	"123"	"Calanoida_unid"	14
"5302"	"125"	"Calanoida_unid"	114
"5313"	"126"	"Calanoida_unid"	63
"5322"	"128"	"Calanoida_unid"	16
"5332"	"129"	"Calanoida_unid"	10
"5342"	"130"	"Calanoida_unid"	4
"5352"	"131"	"Calanoida_unid"	3
"5362"	"132"	"Calanoida_unid"	81
"5372"	"133"	"Calanoida_unid"	14
"5382"	"134"	"Calanoida_unid"	1
"5392"	"135"	"Calanoida_unid"	1
"5402"	"136"	"Calanoida_unid"	0
"5413"	"137"	"Calanoida_unid"	4
"5422"	"138"	"Calanoida_unid"	13
"5432"	"139"	"Calanoida_unid"	1
"5442"	"140"	"Calanoida_unid"	2
"5452"	"141"	"Calanoida_unid"	0
"5462"	"142"	"Calanoida_unid"	0
"5472"	"143"	"Calanoida_unid"	1
"5482"	"144"	"Calanoida_unid"	5
"5492"	"145"	"Calanoida_unid"	2
"5502"	"147"	"Calanoida_unid"	72
"5513"	"148"	"Calanoida_unid"	127
"5522"	"149"	"Calanoida_unid"	13
"5532"	"150"	"Calanoida_unid"	12
"5542"	"151"	"Calanoida_unid"	13
"5552"	"152"	"Calanoida_unid"	0
"5562"	"153"	"Calanoida_unid"	0
"5572"	"155"	"Calanoida_unid"	29
"5582"	"157"	"Calanoida_unid"	9
"5592"	"158"	"Calanoida_unid"	1
"5602"	"159"	"Calanoida_unid"	1
"5613"	"160"	"Calanoida_unid"	2
"5622"	"161"	"Calanoida_unid"	2
"5632"	"162"	"Calanoida_unid"	5
"5642"	"163"	"Calanoida_unid"	0
"5652"	"167"	"Calanoida_unid"	2
"5662"	"168"	"Calanoida_unid"	0
"5672"	"169"	"Calanoida_unid"	1
"5682"	"170"	"Calanoida_unid"	0
"5692"	"171"	"Calanoida_unid"	4
"5702"	"172"	"Calanoida_unid"	3
"5713"	"173"	"Calanoida_unid"	0
"5722"	"174"	"Calanoida_unid"	1
"5732"	"175"	"Calanoida_unid"	3
"5742"	"176"	"Calanoida_unid"	2
"5752"	"177"	"Calanoida_unid"	0
"5762"	"178"	"Calanoida_unid"	2
"5772"	"179"	"Calanoida_unid"	1
"5782"	"180"	"Calanoida_unid"	0
"5792"	"181"	"Calanoida_unid"	0
"5802"	"182"	"Calanoida_unid"	0
"5813"	"183"	"Calanoida_unid"	0
"5822"	"184"	"Calanoida_unid"	4
"5832"	"185"	"Calanoida_unid"	2
"5842"	"186"	"Calanoida_unid"	0
"5852"	"187"	"Calanoida_unid"	1
"5862"	"188"	"Calanoida_unid"	0
"5872"	"189"	"Calanoida_unid"	1
"5882"	"190"	"Calanoida_unid"	45
"5892"	"191"	"Calanoida_unid"	19
"5902"	"192"	"Calanoida_unid"	2
"5913"	"193"	"Calanoida_unid"	15
"5922"	"194"	"Calanoida_unid"	3
"5932"	"195"	"Calanoida_unid"	11
"5942"	"196"	"Calanoida_unid"	10
"5952"	"197"	"Calanoida_unid"	6
"5962"	"198"	"Calanoida_unid"	2
"5972"	"199"	"Calanoida_unid"	8
"5982"	"200"	"Calanoida_unid"	4
"5992"	"201"	"Calanoida_unid"	2
"6002"	"202"	"Calanoida_unid"	1
"6013"	"203"	"Calanoida_unid"	2
"6022"	"204"	"Calanoida_unid"	1
"6032"	"205"	"Calanoida_unid"	2
"6042"	"206"	"Calanoida_unid"	6
"6052"	"207"	"Calanoida_unid"	44
"6062"	"208"	"Calanoida_unid"	28
"6072"	"209"	"Calanoida_unid"	3
"6082"	"210"	"Calanoida_unid"	1
"6091"	"15"	"Candaciidae"	0
"6102"	"16"	"Candaciidae"	2
"6112"	"17"	"Candaciidae"	5
"6121"	"18"	"Candaciidae"	1
"6131"	"20"	"Candaciidae"	0
"6141"	"21"	"Candaciidae"	1
"6151"	"22"	"Candaciidae"	1
"6161"	"23"	"Candaciidae"	3
"6171"	"24"	"Candaciidae"	5
"6181"	"25"	"Candaciidae"	2
"6191"	"26"	"Candaciidae"	4
"6201"	"30"	"Candaciidae"	3
"6212"	"31"	"Candaciidae"	1
"6221"	"32"	"Candaciidae"	5
"6231"	"33"	"Candaciidae"	2
"6241"	"34"	"Candaciidae"	0
"6251"	"36"	"Candaciidae"	0
"6261"	"38"	"Candaciidae"	0
"6271"	"39"	"Candaciidae"	0
"6281"	"40"	"Candaciidae"	1
"6291"	"41"	"Candaciidae"	0
"6301"	"42"	"Candaciidae"	1
"6312"	"43"	"Candaciidae"	0
"6321"	"44"	"Candaciidae"	2
"6331"	"45"	"Candaciidae"	0
"6341"	"46"	"Candaciidae"	0
"6351"	"51"	"Candaciidae"	1
"6361"	"52"	"Candaciidae"	2
"6371"	"53"	"Candaciidae"	0
"6381"	"58"	"Candaciidae"	1
"6391"	"64"	"Candaciidae"	0
"6401"	"65"	"Candaciidae"	2
"6412"	"66"	"Candaciidae"	0
"6421"	"67"	"Candaciidae"	5
"6431"	"68"	"Candaciidae"	4
"6441"	"70"	"Candaciidae"	0
"6451"	"71"	"Candaciidae"	0
"6461"	"72"	"Candaciidae"	1
"6471"	"73"	"Candaciidae"	2
"6481"	"74"	"Candaciidae"	1
"6491"	"75"	"Candaciidae"	1
"6501"	"76"	"Candaciidae"	0
"6512"	"77"	"Candaciidae"	1
"6521"	"78"	"Candaciidae"	0
"6531"	"79"	"Candaciidae"	6
"6541"	"80"	"Candaciidae"	1
"6551"	"81"	"Candaciidae"	1
"6561"	"82"	"Candaciidae"	0
"6571"	"83"	"Candaciidae"	495
"6581"	"84"	"Candaciidae"	0
"6591"	"85"	"Candaciidae"	0
"6601"	"86"	"Candaciidae"	0
"6612"	"87"	"Candaciidae"	0
"6621"	"89"	"Candaciidae"	0
"6631"	"90"	"Candaciidae"	24
"6641"	"91"	"Candaciidae"	0
"6651"	"92"	"Candaciidae"	10
"6661"	"94"	"Candaciidae"	0
"6671"	"95"	"Candaciidae"	1
"6681"	"96"	"Candaciidae"	3
"6691"	"97"	"Candaciidae"	0
"6701"	"98"	"Candaciidae"	0
"6712"	"99"	"Candaciidae"	2
"6721"	"100"	"Candaciidae"	0
"6731"	"102"	"Candaciidae"	8
"6741"	"106"	"Candaciidae"	0
"6751"	"109"	"Candaciidae"	1
"6761"	"110"	"Candaciidae"	0
"6771"	"111"	"Candaciidae"	0
"6781"	"112"	"Candaciidae"	0
"6791"	"113"	"Candaciidae"	0
"6801"	"122"	"Candaciidae"	2
"6812"	"123"	"Candaciidae"	0
"6821"	"125"	"Candaciidae"	0
"6831"	"126"	"Candaciidae"	1
"6841"	"128"	"Candaciidae"	1
"6851"	"129"	"Candaciidae"	0
"6861"	"130"	"Candaciidae"	0
"6871"	"131"	"Candaciidae"	0
"6881"	"132"	"Candaciidae"	0
"6891"	"133"	"Candaciidae"	0
"6901"	"134"	"Candaciidae"	0
"6912"	"135"	"Candaciidae"	0
"6921"	"136"	"Candaciidae"	2
"6931"	"137"	"Candaciidae"	0
"6941"	"138"	"Candaciidae"	0
"6951"	"139"	"Candaciidae"	0
"6961"	"140"	"Candaciidae"	6
"6971"	"141"	"Candaciidae"	2
"6981"	"142"	"Candaciidae"	2
"6991"	"143"	"Candaciidae"	0
"7001"	"144"	"Candaciidae"	1
"7012"	"145"	"Candaciidae"	2
"7021"	"147"	"Candaciidae"	1
"7031"	"148"	"Candaciidae"	0
"7041"	"149"	"Candaciidae"	2
"7051"	"150"	"Candaciidae"	1
"7061"	"151"	"Candaciidae"	1
"7071"	"152"	"Candaciidae"	4
"7081"	"153"	"Candaciidae"	12
"7091"	"155"	"Candaciidae"	1
"7102"	"157"	"Candaciidae"	19
"7112"	"158"	"Candaciidae"	1
"7121"	"159"	"Candaciidae"	0
"7131"	"160"	"Candaciidae"	2
"7141"	"161"	"Candaciidae"	0
"7151"	"162"	"Candaciidae"	11
"7161"	"163"	"Candaciidae"	2
"7171"	"167"	"Candaciidae"	2
"7181"	"168"	"Candaciidae"	2
"7191"	"169"	"Candaciidae"	3
"7201"	"170"	"Candaciidae"	0
"7212"	"171"	"Candaciidae"	30
"7221"	"172"	"Candaciidae"	5
"7231"	"173"	"Candaciidae"	2
"7241"	"174"	"Candaciidae"	3
"7251"	"175"	"Candaciidae"	2
"7261"	"176"	"Candaciidae"	5
"7271"	"177"	"Candaciidae"	1
"7281"	"178"	"Candaciidae"	1
"7291"	"179"	"Candaciidae"	33
"7301"	"180"	"Candaciidae"	18
"7312"	"181"	"Candaciidae"	91
"7321"	"182"	"Candaciidae"	7
"7331"	"183"	"Candaciidae"	1
"7341"	"184"	"Candaciidae"	3
"7351"	"185"	"Candaciidae"	0
"7361"	"186"	"Candaciidae"	3
"7371"	"187"	"Candaciidae"	2
"7381"	"188"	"Candaciidae"	7
"7391"	"189"	"Candaciidae"	0
"7401"	"190"	"Candaciidae"	9
"7412"	"191"	"Candaciidae"	3
"7421"	"192"	"Candaciidae"	10
"7431"	"193"	"Candaciidae"	6
"7441"	"194"	"Candaciidae"	13
"7451"	"195"	"Candaciidae"	4
"7461"	"196"	"Candaciidae"	6
"7471"	"197"	"Candaciidae"	6
"7481"	"198"	"Candaciidae"	33
"7491"	"199"	"Candaciidae"	7
"7501"	"200"	"Candaciidae"	5
"7512"	"201"	"Candaciidae"	4
"7521"	"202"	"Candaciidae"	0
"7531"	"203"	"Candaciidae"	0
"7541"	"204"	"Candaciidae"	0
"7551"	"205"	"Candaciidae"	1
"7561"	"206"	"Candaciidae"	3
"7571"	"207"	"Candaciidae"	2
"7581"	"208"	"Candaciidae"	6
"7591"	"209"	"Candaciidae"	1
"7601"	"210"	"Candaciidae"	0
"7613"	"15"	"Centropagidae"	1
"7622"	"16"	"Centropagidae"	5
"7632"	"17"	"Centropagidae"	0
"7642"	"18"	"Centropagidae"	0
"7652"	"20"	"Centropagidae"	1
"7662"	"21"	"Centropagidae"	0
"7672"	"22"	"Centropagidae"	0
"7682"	"23"	"Centropagidae"	5
"7692"	"24"	"Centropagidae"	0
"7702"	"25"	"Centropagidae"	2
"7713"	"26"	"Centropagidae"	0
"7722"	"30"	"Centropagidae"	0
"7732"	"31"	"Centropagidae"	0
"7742"	"32"	"Centropagidae"	0
"7752"	"33"	"Centropagidae"	3
"7762"	"34"	"Centropagidae"	3
"7772"	"36"	"Centropagidae"	20
"7782"	"38"	"Centropagidae"	4
"7792"	"39"	"Centropagidae"	6
"7802"	"40"	"Centropagidae"	3
"7813"	"41"	"Centropagidae"	4
"7822"	"42"	"Centropagidae"	4
"7832"	"43"	"Centropagidae"	0
"7842"	"44"	"Centropagidae"	16
"7852"	"45"	"Centropagidae"	50
"7862"	"46"	"Centropagidae"	23
"7872"	"51"	"Centropagidae"	8
"7882"	"52"	"Centropagidae"	5
"7892"	"53"	"Centropagidae"	6
"7902"	"58"	"Centropagidae"	41
"7913"	"64"	"Centropagidae"	9
"7922"	"65"	"Centropagidae"	110
"7932"	"66"	"Centropagidae"	10
"7942"	"67"	"Centropagidae"	0
"7952"	"68"	"Centropagidae"	0
"7962"	"70"	"Centropagidae"	15
"7972"	"71"	"Centropagidae"	0
"7982"	"72"	"Centropagidae"	0
"7992"	"73"	"Centropagidae"	1
"8002"	"74"	"Centropagidae"	0
"8013"	"75"	"Centropagidae"	0
"8022"	"76"	"Centropagidae"	0
"8032"	"77"	"Centropagidae"	16
"8042"	"78"	"Centropagidae"	23
"8052"	"79"	"Centropagidae"	3
"8062"	"80"	"Centropagidae"	77
"8072"	"81"	"Centropagidae"	7
"8082"	"82"	"Centropagidae"	57
"8092"	"83"	"Centropagidae"	3
"8103"	"84"	"Centropagidae"	5
"8113"	"85"	"Centropagidae"	1
"8122"	"86"	"Centropagidae"	1
"8132"	"87"	"Centropagidae"	3
"8142"	"89"	"Centropagidae"	4
"8152"	"90"	"Centropagidae"	1
"8162"	"91"	"Centropagidae"	3
"8172"	"92"	"Centropagidae"	1
"8182"	"94"	"Centropagidae"	4
"8192"	"95"	"Centropagidae"	0
"8202"	"96"	"Centropagidae"	0
